Id,OrderNumber,Status,EffectiveDate,EndDate,Type,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,CurrencyIsoCode,Description,CreatedDate,TotalAmount,AccountId,BillToContactId,ContractId,OpportunityId,Pricebook2Id,QuoteId,ShipToContactId
526Imw6DY8mwXfkAXM,ORD-000000368,Activated,2026-05-14,2027-05-14,Renewal,792 Michael Points,Cedar Crossing,CO,34717,United States,392 Christopher Spring,Cedar Crossing,NC,43718,United States,USD,Synthetic order for test and benchmark use.,2026-05-09T00:32:48Z,1156003.97,001t1tQX1aEupiNQXE,003Hpz0CVSGAGcLYJ1,,821PrCNGNjz4IXXAB7,01sQ4LtuJF9K1vlMFT,,003cMX0lIecSIbxYI1
826eCAoTWvZ6dnrIUI,ORD-000000369,Draft,2021-09-22,2022-09-22,New,965 Levy Street,Lake Briar,MA,44220,United States,64153 Carter Underpass,Willow Harbor,TX,87574,United States,USD,Synthetic order for test and benchmark use.,2021-08-09T04:22:46Z,962161.41,001Mpyhcy0YjCuyQPK,0032EAKca0kIqbpYN4,,00tK8p779q4DqJHYDL,01sf902KvuoXgXtOGX,,003y2706GnkVV3oIOY
801dvx5apY409ljID4,ORD-000000370,Draft,2024-03-11,2027-03-11,Renewal,754 Schmidt Rapids,Alder Bay,CA,99105,United States,74905 Gilbert Lock,Alder Bay,NC,59412,United States,USD,Synthetic order for test and benchmark use.,2024-01-18T04:21:17Z,2244078.6,0011y3R0qW4167MAMP,003XijlXXYNtjjrAZG,,51tB6jq7uWCBasGQN3,01sQ4LtuJF9K1vlMFT,,003dhEq28R9SWrsYJD
5067UXCPF5tP5Y0ACJ,ORD-000000371,Fulfilled,2025-05-30,2028-05-29,Renewal,65203 Ward Fields,Lake Briar,WA,67634,United States,2791 Rachel Course,Lake Briar,CO,99870,United States,USD,Synthetic order for test and benchmark use.,2025-04-08T23:53:44Z,2358993.96,001iWJjSJhQ7PeuAR2,003SJyQYGz4dPYDY8D,,71039gZq2bNxatoQZ9,01sQ4LtuJF9K1vlMFT,,003XNoGMIPTvl16ANC
816ab0bkuTLatyOQKY,ORD-000000372,Draft,2022-05-30,2024-05-29,Amendment,810 Johnson Station,Alder Bay,CO,64254,United States,4259 Bates Dale,Cedar Crossing,TX,34029,United States,USD,Synthetic order for test and benchmark use.,2022-04-27T06:30:09Z,1029372.72,0012n9SIy3FafTfYR5,003D7d3x3cWcUuRILQ,,006BVEigoTGsIGqQBA,01sQ4LtuJF9K1vlMFT,,003D7d3x3cWcUuRILQ
801ngdnAYPPmgoqQ3B,ORD-000000373,Cancelled,2025-06-14,2027-06-14,New,013 Jessica Corner,Alder Bay,OR,25371,United States,8472 Jose Common,Cedar Crossing,TX,32737,United States,USD,Synthetic order for test and benchmark use.,2025-04-19T08:28:41Z,1998143.03,001SDonDyKHRDRwYPS,003xKpYjRI45OxiI97,800WzBbamb8GTqVQ1C,52tF2Dlx5paG5c8Y5C,01sLoYtuPuiAhJSKZN,,003KGcWILZDhxjxYQE
801ntBMOd8UnPWDYY2,ORD-000000374,Fulfilled,2024-05-07,2025-05-07,Renewal,57134 Julie Street,Summit Glen,OR,31368,United States,4134 Darrell Ridge,Summit Glen,CO,55019,United States,USD,Synthetic order for test and benchmark use.,2024-04-06T05:36:37Z,1864436.49,001mr80ElRqK1bZQVC,,,006eWEWXuAU9o6tY9T,01sLoYtuPuiAhJSKZN,,003LlJq3Dr4OalLYX7
801IvyNCvxMtA96QAK,ORD-000000375,Cancelled,2024-08-08,2025-08-08,Amendment,720 Moore Port,Summit Glen,CO,62646,United States,65611 Ortiz Unions,Cedar Crossing,CO,50578,United States,USD,Synthetic order for test and benchmark use.,2024-06-29T06:22:15Z,2074887.71,001qP46mGWsPnuOQ5R,0032Dq1RpC8fn19A4A,800WGmMAqFXhoiTIUV,,01sf902KvuoXgXtOGX,,003oOBOvrWV3r2WA8W
801eZTowiDqwZeTY75,ORD-000000376,Draft,2022-02-27,2023-02-27,New,50267 Rogers Courts,Willow Harbor,NC,80886,United States,72718 Reid Estates,Summit Glen,TX,88013,United States,USD,Synthetic order for test and benchmark use.,2022-02-04T01:19:21Z,680027.56,001Ql5gfswhLAUiIZH,,80029icpuli0p45QKF,51t4ISe2oquT5onIYK,01sLoYtuPuiAhJSKZN,,003lB2NenmLqpSgANW
801GqZrpNQ06B3NA9Q,ORD-000000377,Cancelled,2021-12-17,2022-12-17,Amendment,9690 William Hills,Alder Bay,CO,67000,United States,586 Hall Meadows,Northhaven,MA,66975,United States,USD,Synthetic order for test and benchmark use.,2021-10-31T22:52:13Z,2448184.01,001e5khOQO7raMEQ3D,0031hsI8yhK8t9wA42,,000drBgiK1yV65gYEN,01sQ4LtuJF9K1vlMFT,0Q03uABJpPNzImcCTP,0031hsI8yhK8t9wA42
801KxdqLYLtDtxTYRX,ORD-000000378,Draft,2023-08-31,2024-08-30,New,85072 Garcia Plaza,Northhaven,MA,68290,United States,84705 Bradley Common,Lake Briar,WA,25101,United States,USD,Synthetic order for test and benchmark use.,2023-07-31T01:55:08Z,860226.52,001rYkP9rcvMmHAQOV,003cVGsrffaguWrYD5,,51iAVy4Ie2g7YtTIOV,01sQ4LtuJF9K1vlMFT,,003cVGsrffaguWrYD5
801hTsqAxyBGuqOQ9S,ORD-000000379,Fulfilled,2021-06-07,2022-06-07,Amendment,8099 Melendez Rue,Cedar Crossing,TX,57069,United States,527 Allison Streets,Alder Bay,OR,64076,United States,USD,Synthetic order for test and benchmark use.,2021-05-02T08:24:16Z,1127956.96,001tvKQbYklnB9tY2P,0039D7aXvRQGJqiITC,,006YVkc7XZ08VkgAVR,01sQ4LtuJF9K1vlMFT,0Q0jpDVL5jnOFKRC44,003EXtBzfFLxFbpQ92
801n1apHcszh9uaYRU,ORD-000000380,Activated,2025-06-22,2026-06-22,Renewal,98670 Valdez Skyway,Cedar Crossing,TX,85410,United States,277 Brian Isle,Cedar Crossing,CO,60782,United States,USD,Synthetic order for test and benchmark use.,2025-05-23T13:56:20Z,2537570.76,001EocC12jSBhyyIOU,0035o5gdXA6uoljY5G,8000iu1gPnwYYKdYOU,50iTnLuA85S8qYoQYM,01sLoYtuPuiAhJSKZN,,003uJwtjEr9zwIHQ67
8013hVhK0hkDQMRYLU,ORD-000000381,Fulfilled,2022-05-11,2023-05-11,Renewal,760 Campbell Crossing,Alder Bay,WA,16887,United States,4689 Tina Underpass,Northhaven,TX,59473,United States,USD,Synthetic order for test and benchmark use.,2022-04-12T19:41:15Z,323686.4,001qD5B1fJ8KUKBIVO,003p52UPTinQ0mzADQ,,000PVtknOKI3BHaY58,01sLoYtuPuiAhJSKZN,,0033befOPPr0xxPY1E
801dprlrY0l5hWiYK1,ORD-000000382,Fulfilled,2022-01-30,2023-01-30,Renewal,632 Amanda Crossroad,Cedar Crossing,NC,32825,United States,32291 Justin Rapids,Northhaven,OR,53991,United States,USD,Synthetic order for test and benchmark use.,2021-12-23T10:11:31Z,1517534.95,001iIp10CH2rdjrQCH,003F7FFpQhCYBgJAKA,800gui9hkljmMroQK6,7203OQNAvLWnbb3Q5E,01sf902KvuoXgXtOGX,,003GdAWYE90Z1GMIR7
520gmMJUQGawEHdI4K,ORD-000000383,Cancelled,2022-02-11,2025-02-10,Renewal,24161 Ashley Hollow,Lake Briar,NC,60677,United States,20339 Heather Garden,Summit Glen,NC,33487,United States,USD,Synthetic order for test and benchmark use.,2021-12-20T00:42:31Z,17372.61,0018YzqdxvbgCoaYQU,003g1jXJmFJ4W6mASA,800IjjLhU5OjArOY3V,00iQdjx4xLmOmbDYYY,01sQ4LtuJF9K1vlMFT,,003JvoXoFTycMnjQM5
80140e2ad3L7FWRILL,ORD-000000384,Cancelled,2025-10-21,2028-10-20,Renewal,53194 Matthews Roads,Summit Glen,MA,85085,United States,27728 Jones Island,Lake Briar,CO,21279,United States,USD,Synthetic order for test and benchmark use.,2025-09-24T07:45:47Z,2063482.89,0014BI0PTpGJAb4ICJ,003FKXxBgBiznkCAKK,,006zOXPozGWvIdBYAC,01sLoYtuPuiAhJSKZN,,003YGDgi4wpYkizA4I
801byWB1ax6qzxlIJE,ORD-000000385,Activated,2025-08-28,2026-08-28,Renewal,854 Potter Mission,Lake Briar,NC,54943,United States,541 Claudia Estates,Summit Glen,CO,38545,United States,USD,Synthetic order for test and benchmark use.,2025-07-06T14:44:46Z,737993.22,001tvKQbYklnB9tY2P,003ElPSqGnL5349YXS,800O8Ra0PxdA5AwQR9,006mAqCQLvoO5idYZI,01sQ4LtuJF9K1vlMFT,,003Ds2YGIiay3SUYCI
8014d287qjx0dnbAHH,ORD-000000386,Activated,2026-07-04,2027-07-04,Renewal,686 Potter Manor,Lake Briar,NC,76779,United States,9473 William Trail,Summit Glen,OR,49421,United States,USD,Synthetic order for test and benchmark use.,2026-06-13T22:15:51Z,9010.87,001qP46mGWsPnuOQ5R,003myiDNlyhPnhDYE5,,006HtvHcUBZ6fPDIS7,01sf902KvuoXgXtOGX,,003a2EStO05FA7uA00
801ePF8oR3xSI3ZANC,ORD-000000387,Draft,2025-04-25,2027-04-25,New,3093 Chelsea Parkway,Northhaven,NC,66378,United States,257 Aguilar Circle,Lake Briar,TX,70192,United States,USD,Synthetic order for test and benchmark use.,2025-03-10T10:57:17Z,450574.84,0015V7rw9hGOgNCI3G,003dhbqvcOmeH61IVE,,006Y0BhG54aYCW5AHO,01sf902KvuoXgXtOGX,0Q0xRLdbe0xGSj2KXN,003dhbqvcOmeH61IVE
801xEuZGApUigHWIV2,ORD-000000388,Draft,2024-01-22,2026-01-21,Amendment,39773 Fritz Underpass,Cedar Crossing,WA,81851,United States,6861 Tristan Highway,Summit Glen,MA,69519,United States,USD,Synthetic order for test and benchmark use.,2023-12-27T09:33:05Z,1693962.96,001KKprsa8fDGWEQ2J,003C5H0i3f2GJWUIBA,,5113O7OhVyVpRRPISJ,01sf902KvuoXgXtOGX,,003TYIKF3Ny96cVADR
801Fyo6wj2EOdVrI5Z,ORD-000000389,Draft,2026-06-27,2027-06-27,Renewal,056 Patterson Crossing,Lake Briar,MA,80342,United States,645 Jacob Views,Summit Glen,MA,27334,United States,USD,Synthetic order for test and benchmark use.,2026-05-07T03:01:22Z,1166459.55,0015F3Mg4glglAzQRW,,800Bk0w40T92krwYR5,000CQ9iBxBhpsC9QI8,01sQ4LtuJF9K1vlMFT,,
716PLRyHOjrYVV6QRB,ORD-000000390,Cancelled,2025-12-02,2026-12-02,New,022 Johnson Land,Cedar Crossing,NC,10932,United States,03891 Pamela Underpass,Summit Glen,NC,89130,United States,USD,Synthetic order for test and benchmark use.,2025-11-14T11:51:47Z,1878026.1,001B2d6s5HXqPpaQYB,003ORoNeSmxFDrPIIU,,,01sQ4LtuJF9K1vlMFT,,003ORoNeSmxFDrPIIU
801nUkL3a91n4PtIQY,ORD-000000391,Draft,2025-05-12,2027-05-12,Renewal,886 Montgomery Extension,Northhaven,NC,28251,United States,257 Jeremy Views,Cedar Crossing,TX,81484,United States,USD,Synthetic order for test and benchmark use.,2025-03-27T02:16:02Z,2380686.86,001lpuGrFmSTBnuY0M,0037NqTBwWjr1kjA00,800R8kJjrZFsrVrQ65,006nhw8UIvDED2WYPB,01sf902KvuoXgXtOGX,,003QtOXdXsP3do4QRR
801oBptWnRMOSrZIL9,ORD-000000392,Activated,2021-09-08,2023-09-08,Renewal,135 Stevens Route,Lake Briar,NC,83053,United States,946 Sanders Rapids,Alder Bay,NC,56258,United States,USD,Synthetic order for test and benchmark use.,2021-08-05T01:24:10Z,637656.32,001Ql5gfswhLAUiIZH,003lnLGBRaQPFvjQG3,80029icpuli0p45QKF,006t3RhL6YOQkosAYF,01sQ4LtuJF9K1vlMFT,0Q0bNainOH1hOGm0KV,003PL78eCf0J4yUI26
801aGOFOkJfW7thQB5,ORD-000000393,Cancelled,2024-08-01,2026-08-01,New,233 Thompson Rest,Willow Harbor,TX,84569,United States,5874 Keith Plains,Alder Bay,TX,64363,United States,USD,Synthetic order for test and benchmark use.,2024-06-07T21:09:43Z,1449496.94,001BJaRoad36sorI41,,,,01sLoYtuPuiAhJSKZN,0Q0ulUA9WgoXVNkCEJ,
801gFTFV56xWMu1IB4,ORD-000000394,Draft,2025-06-30,2028-06-29,Renewal,1731 Carmen Hills,Willow Harbor,MA,37277,United States,0348 Kimberly Freeway,Northhaven,OR,60711,United States,USD,Synthetic order for test and benchmark use.,2025-06-12T20:34:05Z,1025781.51,001PygtS3FHgKj8Q8G,003NxsyUn0x5nr3AFS,,516FzeN3XsvCepCIJM,01sQ4LtuJF9K1vlMFT,,0037Bsg2Pb6hce1Y60
801q2F2waxoh4T4YO0,ORD-000000395,Cancelled,2024-06-21,2026-06-21,Renewal,847 Tiffany Falls,Northhaven,MA,75860,United States,8674 Philip Overpass,Cedar Crossing,OR,38265,United States,USD,Synthetic order for test and benchmark use.,2024-06-03T04:39:50Z,2081012.38,001nrvjrS2WHC2oY9X,,,010EQOFvjlpqXRWYF9,01sf902KvuoXgXtOGX,,
70t0s0VCAo0cSBGIO5,ORD-000000396,Fulfilled,2022-11-22,2024-11-21,New,52362 Chelsea Estate,Cedar Crossing,MA,84253,United States,361 Robert Light,Cedar Crossing,NC,78667,United States,USD,Synthetic order for test and benchmark use.,2022-10-31T07:41:14Z,2691009.65,001JM45YOxOPMdeQIO,0032T44W9BLI5K3IK7,,521frQ5k77mkPylINK,01sQ4LtuJF9K1vlMFT,0Q03I2URNaQKyERKZ0,003QYJse9mNIwwVAVV
801k8sAfYXHdlafIXR,ORD-000000397,Activated,2024-06-16,2025-06-16,Amendment,74033 Phillips Landing,Willow Harbor,NC,41000,United States,0344 Campbell Junction,Northhaven,CO,86819,United States,USD,Synthetic order for test and benchmark use.,2024-05-04T06:03:54Z,1131697.31,001PcZ9V15a5LqkQLE,003SuS97kgzeiZsYFR,,006aHooveh85ybBYI8,01sQ4LtuJF9K1vlMFT,,003SuS97kgzeiZsYFR
51iDTuNgsYSnlfNQAZ,ORD-000000398,Cancelled,2022-06-08,2024-06-07,Amendment,601 Danielle Harbor,Alder Bay,MA,34426,United States,736 Amanda Shoals,Northhaven,OR,15664,United States,USD,Synthetic order for test and benchmark use.,2022-04-13T12:57:46Z,706578.76,001g2MhymLdN59YQJG,003Ah8zNtdSdttoAQ0,800puUrLzvJbTTvQBH,006z2g61Ka8pT1mQFV,01sQ4LtuJF9K1vlMFT,,003r34PQX5GrR3tYM1
021YmY77WfmQkDCQWM,ORD-000000399,Fulfilled,2021-12-17,2023-12-17,Amendment,55732 Mcdonald Mount,Northhaven,WA,64566,United States,77006 Lisa Ports,Willow Harbor,CO,41699,United States,USD,Synthetic order for test and benchmark use.,2021-11-09T04:12:50Z,896133.17,001I9h4vN2Mpc08I26,,800QlpIV95QgNc1QMK,006gQCGCiLbdaimACJ,01sQ4LtuJF9K1vlMFT,,0038M1l1Mhuj6b5ABN
801mnbRmW0nxT2mISF,ORD-000000400,Draft,2023-05-02,2024-05-01,Renewal,1191 Amanda Union,Cedar Crossing,TX,20047,United States,01617 Joseph Mountain,Northhaven,TX,44377,United States,USD,Synthetic order for test and benchmark use.,2023-04-20T15:26:42Z,2193136.79,001rvlO3y0uELfOAW4,003uql3pJq5GjswANL,,006wQ7Ukj2LoQvbAU2,01sf902KvuoXgXtOGX,0Q0AEbT2apDp2dVKUG,003uql3pJq5GjswANL
801YgYT8EYk06chIZJ,ORD-000000401,Draft,2026-06-03,2027-06-03,New,56243 Patel Shoal,Northhaven,OR,74006,United States,457 Crane Street,Cedar Crossing,WA,80704,United States,USD,Synthetic order for test and benchmark use.,2026-05-21T02:43:08Z,1559707.62,001Onbk5O4QRQcvA7I,003qOJR4n4AfhN6QNV,,82tNIDzfrf5G07qIST,01sLoYtuPuiAhJSKZN,,003qOJR4n4AfhN6QNV
801vDnAsDhBBt9lQCW,ORD-000000402,Cancelled,2023-09-01,2025-08-31,New,64335 Derrick Mill,Alder Bay,NC,81384,United States,65647 Davis Corner,Northhaven,TX,13170,United States,USD,Synthetic order for test and benchmark use.,2023-07-23T16:38:58Z,346482.45,00134kztbICJD2tYCZ,0032GzHIi5eWKRVYVK,800B1LU48CcQp1LYPI,520XJrk2Cut9UV0QB6,01sLoYtuPuiAhJSKZN,,003ljgE2o5CJoOEI7M
711sjOMroMleK2ZIC6,ORD-000000403,Fulfilled,2022-05-22,2024-05-21,Amendment,18574 Sierra Brook,Cedar Crossing,TX,62730,United States,119 Bruce Ports,Willow Harbor,CA,22181,United States,USD,Synthetic order for test and benchmark use.,2022-04-23T23:32:58Z,1630620.14,001DbG9gnZEl0ZPAAY,003mmgdgzVnG7x9ING,,006FuZqMhzhbMBjIXF,01sQ4LtuJF9K1vlMFT,,0031OgLshls4XrqQ85
5019MojCtCuIh3uIRM,ORD-000000404,Draft,2026-04-17,2027-04-17,Amendment,82270 Caitlyn Fords,Alder Bay,TX,65429,United States,21808 Kari Lodge,Summit Glen,CO,72667,United States,USD,Synthetic order for test and benchmark use.,2026-02-26T15:40:41Z,336149.5,001MWcxAC2gFuxkIC7,003Vov5oCX6NQVwQI1,,,01sLoYtuPuiAhJSKZN,,
801EMubrrcbPCSmIKM,ORD-000000405,Fulfilled,2024-06-10,2027-06-10,New,0260 Farmer Stravenue,Willow Harbor,CA,31591,United States,003 Smith Throughway,Lake Briar,CA,69596,United States,USD,Synthetic order for test and benchmark use.,2024-04-11T06:49:14Z,353312.79,0014BI0PTpGJAb4ICJ,003L9uAYQt0cAHyIUX,,006Gk0wSSsdxmmQIK9,01sLoYtuPuiAhJSKZN,,003HBITmsdDovLfYDZ
80123znmSwwy052AAQ,ORD-000000406,Cancelled,2025-08-13,2028-08-12,Amendment,323 Linda Divide,Summit Glen,WA,32251,United States,674 Grimes Spur,Summit Glen,MA,61348,United States,USD,Synthetic order for test and benchmark use.,2025-07-26T22:25:36Z,2544592.06,001U9TwW1ZhV64GITA,003jfoRxJl46zPYQL2,800OR591NYgi9BVAC3,80ipodFX8s3DDUoAAB,01sLoYtuPuiAhJSKZN,,003jfoRxJl46zPYQL2
01iTe4h5EJ3EcFRI2U,ORD-000000407,Draft,2023-10-03,2024-10-02,Renewal,20203 Randy Branch,Cedar Crossing,CO,89670,United States,03452 Bruce Mews,Cedar Crossing,CO,98051,United States,USD,Synthetic order for test and benchmark use.,2023-09-01T23:21:41Z,1382246.65,001iEyIVnkSiy8UIX8,003HQll5QO7BepcYC2,,,01sLoYtuPuiAhJSKZN,,003HQll5QO7BepcYC2
801iURiH8mEyom0Q0N,ORD-000000408,Draft,2021-06-23,2024-06-22,Amendment,8415 May Plains,Northhaven,MA,49040,United States,2247 Garner Land,Cedar Crossing,WA,50368,United States,USD,Synthetic order for test and benchmark use.,2021-06-05T12:18:30Z,1715661.29,001AZHmNsDfQdrZQQD,,,7112i1Hr50yHeraQMN,01sQ4LtuJF9K1vlMFT,,
8015FxZxwoLUTSOQ5O,ORD-000000409,Cancelled,2021-10-21,2024-10-20,New,825 Craig Expressway,Northhaven,CA,91976,United States,372 Tyler Fall,Northhaven,CO,93082,United States,USD,Synthetic order for test and benchmark use.,2021-08-25T14:53:23Z,188078.95,001wOS4RTezb6AxY4U,00379aqfJGg6fFGQSY,,0061qThIuslKrF7IVW,01sf902KvuoXgXtOGX,,003zlDJBeSE6i1PIZ5
7216z0Covc69tl1QFO,ORD-000000410,Draft,2023-02-15,2026-02-14,Renewal,27236 Debbie Lock,Northhaven,NC,84907,United States,18838 Richardson Roads,Lake Briar,CA,54112,United States,USD,Synthetic order for test and benchmark use.,2023-01-07T18:34:32Z,2815985.19,001CobSEZTi3dLCAGD,003YF00aMIjSewVQZQ,,006KLFzhTTzXvGNARK,01sQ4LtuJF9K1vlMFT,,003NTUM7lbpHepMYAS
801z9DWeLkE4qDCINE,ORD-000000411,Fulfilled,2024-05-18,2026-05-18,Renewal,1897 Chad Throughway,Cedar Crossing,CO,32057,United States,215 Wade Plains,Lake Briar,CA,79142,United States,USD,Synthetic order for test and benchmark use.,2024-04-01T20:16:38Z,1444115.55,001JTximtecXZZ0IK7,003u2f5oGPzB7zdA0X,,,01sQ4LtuJF9K1vlMFT,,003OaopeGXOMzCMIYX
80130pu5xI1H55wYE7,ORD-000000412,Cancelled,2025-04-06,2028-04-05,Renewal,448 Barnes Villages,Alder Bay,NC,93892,United States,978 Erica Common,Alder Bay,OR,38735,United States,USD,Synthetic order for test and benchmark use.,2025-03-24T14:42:40Z,1694866.24,001Onbk5O4QRQcvA7I,003qOJR4n4AfhN6QNV,,82tNIDzfrf5G07qIST,01sLoYtuPuiAhJSKZN,0Q0GFJgTm6gATY2KA3,003qOJR4n4AfhN6QNV
8016wTWVZsFaqh4IXT,ORD-000000413,Fulfilled,2023-03-25,2024-03-24,New,35996 Higgins Canyon,Northhaven,CO,25195,United States,1499 Wright Points,Alder Bay,WA,54499,United States,USD,Synthetic order for test and benchmark use.,2023-02-18T07:00:03Z,240722.25,001gcyiBi1aOx6uAJ7,003hSPH7e0S4NL9IKA,800i2e9JuQkjvVeIGG,006jN2Dw7tUsqmqQBB,01sQ4LtuJF9K1vlMFT,,003hSPH7e0S4NL9IKA
8015BhusAztYAjUQKJ,ORD-000000414,Cancelled,2025-09-03,2028-09-02,New,5347 Mark Square,Northhaven,MA,74906,United States,9594 James Port,Lake Briar,NC,73973,United States,USD,Synthetic order for test and benchmark use.,2025-08-27T05:50:29Z,722379.63,001EocC12jSBhyyIOU,003DnDlPXrvzmkCIGX,,,01sQ4LtuJF9K1vlMFT,0Q0bf8034IqTyb9CAZ,003xHCmVK9xzUW6IM8
801nk0LQjZ8VdMjIEI,ORD-000000415,Cancelled,2025-11-05,2027-11-05,New,755 Huang Throughway,Willow Harbor,OR,78656,United States,56732 Stacey Ford,Northhaven,CA,79837,United States,USD,Synthetic order for test and benchmark use.,2025-10-17T21:22:13Z,2779404.88,001FHyBhLc8CzxgIVO,0034aOXLvFz8KLpQIU,,006rUY5OiC5YhNEA7B,01sLoYtuPuiAhJSKZN,,0034aOXLvFz8KLpQIU
810z1ZNpoTJi221YF5,ORD-000000416,Activated,2022-08-17,2024-08-16,New,49915 Scott Canyon,Northhaven,NC,29358,United States,264 Bradshaw Mission,Lake Briar,TX,64859,United States,USD,Synthetic order for test and benchmark use.,2022-07-07T08:51:10Z,2501043.22,001IqTHPQDIx3azQWL,003H343HFGYN1QVYZD,800ixsNw2gFmwpJAUA,006MqvQY1t1liwuIRM,01sf902KvuoXgXtOGX,,003H343HFGYN1QVYZD
8016BPns8hYk2dQYWU,ORD-000000417,Draft,2024-10-25,2025-10-25,Amendment,969 Francis Squares,Cedar Crossing,CO,87787,United States,6944 Mcguire Spurs,Cedar Crossing,MA,27130,United States,USD,Synthetic order for test and benchmark use.,2024-09-11T16:39:00Z,286183.41,001Q3kntrifzyYWI62,003wcmib2CNW8pIYRI,,00634eQgMzvchwvI95,01sf902KvuoXgXtOGX,,003wcmib2CNW8pIYRI
801k95GPlEtk8HHQRU,ORD-000000418,Fulfilled,2023-12-20,2025-12-19,New,837 Andrews Center,Cedar Crossing,CA,16257,United States,5096 Montgomery Parkway,Willow Harbor,MA,62837,United States,USD,Synthetic order for test and benchmark use.,2023-11-24T21:13:29Z,2047694.56,001G40EGKjt7p96I7T,003UJMIOM9zfWh8QEM,,506lE6RMDqvThysAOK,01sf902KvuoXgXtOGX,0Q0STQrJ9T1WCxfCNI,003TzZeo9ark3IEAUI
801wjJmm8ol2SuNY9F,ORD-000000419,Fulfilled,2021-09-03,2022-09-03,Amendment,8453 Thomas Plains,Lake Briar,WA,45679,United States,08803 Parrish Manor,Willow Harbor,CO,65871,United States,USD,Synthetic order for test and benchmark use.,2021-08-16T06:03:52Z,2130998.58,001ZIcBit9DhXpUAPA,003n7DRKKJS9PqNQWE,,006dbT5cOGDgHY6QVK,01sLoYtuPuiAhJSKZN,,0031u8vbGWa7ODyQZ7
801W0TWbg8diZOyQL3,ORD-000000420,Draft,2022-06-22,2025-06-21,New,9666 Taylor Junctions,Northhaven,CA,40549,United States,8190 Kristin Hollow,Summit Glen,CA,66955,United States,USD,Synthetic order for test and benchmark use.,2022-05-22T10:06:16Z,1207084.3,0014rAjCuliftUBIPG,003FD5dV6K3l93CAIJ,,02tzRDIDIBwiHFNQ86,01sQ4LtuJF9K1vlMFT,,003FD5dV6K3l93CAIJ
801xhuZRE8rCoO4QNR,ORD-000000421,Draft,2022-09-23,2023-09-23,Renewal,005 Torres Union,Summit Glen,CO,43010,United States,1815 Paul Shoal,Northhaven,CA,75349,United States,USD,Synthetic order for test and benchmark use.,2022-09-07T17:49:30Z,994817.23,001Ql5gfswhLAUiIZH,,,026CvoPIjoSqqQcY7O,01sLoYtuPuiAhJSKZN,,003scPfyTFeoUBaYWY
801VYhwRnocCpR2I3F,ORD-000000422,Activated,2022-06-04,2023-06-04,Renewal,4152 Rachel Parks,Northhaven,TX,19630,United States,80492 Jasmine Terrace,Cedar Crossing,TX,47609,United States,USD,Synthetic order for test and benchmark use.,2022-04-10T14:29:26Z,221121.57,001sxFqtMp1pxP6AMV,,,006uJMzED6Hs1DdYML,01sQ4LtuJF9K1vlMFT,0Q0s9cFB18WdAYXSEV,
801bbycDsTUGMLLYKD,ORD-000000423,Draft,2022-09-09,2024-09-08,Amendment,988 Sherman Row,Summit Glen,TX,10613,United States,3285 Amy Field,Lake Briar,CA,77265,United States,USD,Synthetic order for test and benchmark use.,2022-08-29T04:06:11Z,2536811.28,001O9pjOr1MPWQwQSK,003R375X0ukUtivI7U,,006S66EsU3sUtFGA9W,01sLoYtuPuiAhJSKZN,0Q0nOsltH715Hy9KHU,003R375X0ukUtivI7U
71tIVICNN3jtMRdQ9J,ORD-000000424,Activated,2022-01-06,2024-01-06,New,49982 Stevenson Place,Willow Harbor,TX,51196,United States,6274 Paul Coves,Lake Briar,TX,39823,United States,USD,Synthetic order for test and benchmark use.,2021-12-25T08:20:14Z,2517030.77,001G40EGKjt7p96I7T,003TzZeo9ark3IEAUI,,70titUbXvNESuZzI2D,01sQ4LtuJF9K1vlMFT,,003x8TAB6P8rZeLQSO
801PDBM5YJsKPDaINR,ORD-000000425,Fulfilled,2023-03-24,2024-03-23,New,14035 Valerie Views,Northhaven,NC,97883,United States,239 James Falls,Lake Briar,MA,13675,United States,USD,Synthetic order for test and benchmark use.,2023-03-12T03:27:09Z,348059.26,0013e2Rh2QW4yB5YBM,003BdmepSnncyxLQ9A,800aawsTVoY6sIFIQ3,00ixs5i8iJUUoBHYRD,01sQ4LtuJF9K1vlMFT,0Q0yIabzmYlP6BS0BT,003BdmepSnncyxLQ9A
801zW4ysERHSSu4YHI,ORD-000000426,Cancelled,2023-06-09,2026-06-08,New,2311 Erik Turnpike,Summit Glen,NC,24551,United States,2112 Megan Turnpike,Summit Glen,MA,95552,United States,USD,Synthetic order for test and benchmark use.,2023-05-17T22:12:56Z,316549.08,001GJ2vwlaXONX0IFT,003FnRw4OpFruhcA9O,,70t6zfJDK7qD6LOI8Q,01sLoYtuPuiAhJSKZN,,003VCiuiE6Fh61HYE7
52t57fX3JX9To5eAK1,ORD-000000427,Activated,2025-12-16,2026-12-16,Amendment,77113 Marissa Ferry,Willow Harbor,OR,47101,United States,506 Brittany Valleys,Alder Bay,OR,82139,United States,USD,Synthetic order for test and benchmark use.,2025-11-02T19:59:56Z,960217.88,001Oil2EokU3tWpID9,0036mmNusffWovpIGN,,8265muEYKejVy6OYFL,01sf902KvuoXgXtOGX,,0036mmNusffWovpIGN
