Id,Name,QuoteNumber,Status,ExpirationDate,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,CurrencyIsoCode,Description,CreatedDate,Subtotal,Discount,Tax,TotalPrice,GrandTotal,AccountId,ContractId,OpportunityId,Pricebook2Id
0Q0EmBIsxHFlhwbK2I,Synthetic Quote 0000475,Q-00000475,Draft,2025-03-01,01798 Holly Trail,Summit Glen,CO,50248,United States,010 Amy Forge,Alder Bay,NC,87208,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-12-31T15:09:48Z,1375936.26,10.0,92875.7,1238342.63,1331218.33,001LPp2Ao8dIjdqYLB,,,01sJqGPflRJqwqCPRW
0Q0y5gLpFficc2gSGQ,Synthetic Quote 0000476,Q-00000476,Presented,2024-04-06,2561 Rachel Stream Suite 200,Alder Bay,MA,92729,United States,809 Maureen Groves,Willow Harbor,TX,17571,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-02-21T12:42:29Z,758996.39,15.0,48386.02,645146.93,693532.95,001AZHmNsDfQdrZQQD,,006DFDfcGmVDqe5QAS,01sQ4LtuJF9K1vlMFT
0Q0VhSv6fUGwlnR038,Synthetic Quote 0000477,Q-00000477,In Review,2021-02-14,9871 Chavez Dale Apt. 809,Summit Glen,CA,16113,United States,594 Gutierrez Union,Summit Glen,WA,64975,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-01-15T08:46:51Z,2041309.75,15.0,86755.66,1735113.29,1821868.95,001EM3ljRRvtOqaQZO,,,01sf902KvuoXgXtOGX
0Q0xRLdbe0xGSj2KXN,Synthetic Quote 0000478,Q-00000478,In Review,2022-02-14,9603 Palmer Extension,Cedar Crossing,WA,71026,United States,50792 Phillips Underpass Apt. 083,Cedar Crossing,CO,16506,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-11-16T10:01:05Z,736505.29,0.0,55237.9,736505.29,791743.19,0015V7rw9hGOgNCI3G,,006Y0BhG54aYCW5AHO,01sf902KvuoXgXtOGX
0Q0KLtkEPwjdaazSW0,Synthetic Quote 0000479,Q-00000479,Draft,2026-01-20,161 Hicks Lake,Northhaven,TX,17583,United States,8444 Avery Views,Alder Bay,WA,72664,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-11-21T17:20:33Z,1636372.81,0.0,163637.28,1636372.81,1800010.09,001D3FX1GvU3G1mAKG,,006IsR4se1fnguyI74,01sLoYtuPuiAhJSKZN
0Q0GxBSDKnEyjqsK9F,Synthetic Quote 0000480,Q-00000480,Draft,2022-11-27,05974 Gary Mountains Apt. 376,Northhaven,CA,25616,United States,0847 Daniel Burgs,Willow Harbor,CA,21960,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-09-28T05:59:03Z,372757.59,0.0,27956.82,372757.59,400714.41,001a3aFjkJfo7TTICC,,02tvRmJ3KgjkxLBYSA,01sf902KvuoXgXtOGX
0Q0KWA9ii0tvvdzKI6,Synthetic Quote 0000481,Q-00000481,Draft,2024-04-04,976 Jones Coves Apt. 295,Willow Harbor,TX,60651,United States,00827 Webster Parks Suite 928,Summit Glen,WA,62362,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-02-19T14:41:45Z,1575854.81,10.0,0.0,1418269.33,1418269.33,001FifSg7G2gzZrY2M,,,01sf902KvuoXgXtOGX
0Q0AEbT2apDp2dVKUG,Synthetic Quote 0000482,Q-00000482,In Review,2021-05-20,7643 Teresa Tunnel Suite 117,Cedar Crossing,WA,87473,United States,656 Taylor Island Suite 625,Cedar Crossing,CO,73721,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-04-05T22:23:00Z,1253331.93,0.0,62666.6,1253331.93,1315998.53,001rvlO3y0uELfOAW4,,006wQ7Ukj2LoQvbAU2,01sf902KvuoXgXtOGX
0Q03r2SFx60KrJVSX8,Synthetic Quote 0000483,Q-00000483,Draft,2023-03-26,30601 Shawn Stravenue,Summit Glen,OR,65295,United States,278 Atkinson Branch Apt. 206,Lake Briar,WA,41305,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-02-09T05:52:03Z,1001117.57,10.0,67575.44,901005.81,968581.25,001RiZCg1UERbAvQWO,800Pbi6UKl34sm0QBA,006xQi6si2wAxTTQRH,01sf902KvuoXgXtOGX
0Q0cE1QFAmIO86FK1P,Synthetic Quote 0000484,Q-00000484,Presented,2021-12-02,8085 Matthew Greens Apt. 359,Summit Glen,WA,13546,United States,68569 Zavala Fords,Cedar Crossing,CA,88353,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-10-03T19:14:00Z,402715.89,15.0,17115.43,342308.51,359423.94,001IqTHPQDIx3azQWL,,006MqvQY1t1liwuIRM,01sf902KvuoXgXtOGX
0Q0RQlemjpomayu0ID,Synthetic Quote 0000485,Q-00000485,Draft,2024-10-24,4205 Pineda Track Suite 988,Summit Glen,MA,83416,United States,842 Tracy Inlet Suite 104,Summit Glen,OR,69921,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-07-26T00:50:08Z,1707885.48,10.0,153709.69,1537096.93,1690806.62,001ll0htSxmTlUFAHW,,006mhSlReBaJdFdQUJ,01sQ4LtuJF9K1vlMFT
0Q0RmWc2MZ1vFPgSTX,Synthetic Quote 0000486,Q-00000486,Accepted,2024-01-05,29672 Nicholson Station,Summit Glen,NC,81386,United States,3908 Craig Island,Alder Bay,OR,92236,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-11-06T10:56:36Z,1325348.55,10.0,0.0,1192813.7,1192813.7,001kaydhB78AJPJIWK,,82tnYx1ZtV6XFuRQMB,01sQ4LtuJF9K1vlMFT
0Q0dcsLVRm3AnC90CM,Synthetic Quote 0000487,Q-00000487,In Review,2025-10-06,5903 Kimberly Canyon Apt. 705,Alder Bay,NC,67850,United States,80909 Lambert Manors Suite 179,Alder Bay,CO,33335,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-07-08T20:17:47Z,1979033.23,5.0,188008.16,1880081.57,2068089.73,001AZHmNsDfQdrZQQD,,006DFDfcGmVDqe5QAS,01sQ4LtuJF9K1vlMFT
0Q0VCHeHt6pPUR6CST,Synthetic Quote 0000488,Q-00000488,Rejected,2025-04-11,3742 Mcfarland Land Suite 011,Cedar Crossing,TX,80113,United States,9170 Paul Mission,Lake Briar,CO,92967,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-02-25T09:33:46Z,1430142.08,10.0,96534.59,1287127.87,1383662.46,001b1XyoVMftFmnY3Z,,02inHUqPyXgpf8GILT,01sQ4LtuJF9K1vlMFT
0Q0L45wv4uoVsPUCTR,Synthetic Quote 0000489,Q-00000489,In Review,2026-02-05,4449 Ortiz Mount Apt. 044,Cedar Crossing,MA,74552,United States,43873 Richard Station,Cedar Crossing,CA,18235,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-01-06T12:05:02Z,16296.24,15.0,1385.18,13851.8,15236.98,001zKmRfZNU4LdqIBJ,,020HoV5X6OcTr3rI9R,01sQ4LtuJF9K1vlMFT
0Q0Un0a7JNmC2MdS1Q,Synthetic Quote 0000490,Q-00000490,In Review,2022-01-03,07326 William Junctions Apt. 224,Willow Harbor,TX,80722,United States,606 Christie Trail,Summit Glen,NC,66505,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-12-04T06:29:05Z,1163868.96,15.0,98928.86,989288.62,1088217.48,001CXiPlYrfwSgoQU2,800XZr1FHvqHp3dY71,006x2VTXL3IMOIDAQR,01sQ4LtuJF9K1vlMFT
0Q0v3Y8K1e8T4J3S9C,Synthetic Quote 0000491,Q-00000491,In Review,2022-10-17,64304 Karen Ville,Northhaven,CO,40293,United States,298 Miller Views Apt. 618,Willow Harbor,NC,47597,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-09-02T13:27:07Z,292788.9,5.0,13907.47,278149.46,292056.93,001mdSX3YnkEjM0IVS,,,01sLoYtuPuiAhJSKZN
0Q0BmlJkdnDVxLV09X,Synthetic Quote 0000492,Q-00000492,In Review,2023-10-28,717 Pierce Ports,Willow Harbor,MA,24140,United States,90166 Travis Crossroad,Cedar Crossing,NC,44130,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-09-28T23:00:30Z,861659.25,15.0,73241.04,732410.36,805651.4,001Ts4G5LvwmAxUY42,8000JMMeXtw0A46QP1,0068CmpmhHtxNAzYJM,01sQ4LtuJF9K1vlMFT
0Q0qemI5J30Pa33K5M,Synthetic Quote 0000493,Q-00000493,In Review,2021-11-12,783 Elizabeth Motorway,Summit Glen,NC,95842,United States,42626 Quinn River,Lake Briar,OR,39478,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-10-13T12:37:47Z,1577293.85,5.0,74921.46,1498429.16,1573350.62,001upirIJhb5AGBA5J,,006319GbuzsxrQrA92,01sLoYtuPuiAhJSKZN
0Q0M2CRAT6WUSNo0L7,Synthetic Quote 0000494,Q-00000494,Draft,2024-01-01,7699 Villarreal Haven Apt. 804,Alder Bay,CA,40043,United States,8041 Johnson Neck,Summit Glen,NC,33244,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-10-03T02:59:14Z,235213.58,5.0,22345.29,223452.9,245798.19,001JcZQ7uhRMVxxILW,800Xx5FQgFz5fJ9YDO,,01sf902KvuoXgXtOGX
0Q0jygm7dvEiuEvC2W,Synthetic Quote 0000495,Q-00000495,Draft,2026-01-08,4753 Martinez Parkways,Summit Glen,OR,37433,United States,09152 Adkins Brooks Apt. 797,Alder Bay,CA,13500,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-12-09T03:51:32Z,1554536.99,5.0,0.0,1476810.14,1476810.14,001IGpX26HWSL0HQPY,,006Gg9Kdp4Pmn5RQK4,01sLoYtuPuiAhJSKZN
0Q0IIpXl660p1ABCN8,Synthetic Quote 0000496,Q-00000496,Accepted,2023-01-20,2462 Jonathan Highway,Northhaven,NC,47516,United States,8938 Kirby Summit,Northhaven,CO,48293,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-12-06T22:26:10Z,862794.87,5.0,61474.13,819655.13,881129.26,0018haifivYezP7QUH,,006w1L6sfek5symQ3C,01sf902KvuoXgXtOGX
0Q0ibLjAwd2jmCO00I,Synthetic Quote 0000497,Q-00000497,Rejected,2022-04-11,33413 Ryan Pike,Summit Glen,MA,63318,United States,272 Jennifer Harbor,Lake Briar,NC,69127,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-01-11T19:32:16Z,523360.39,5.0,37289.43,497192.37,534481.8,001OPKDJQJag0BvIDS,800yvXK4DCxcbU3QSU,006hEzKERT2fiQWAH9,01sf902KvuoXgXtOGX
0Q0hAucg4Cgfa0AKE1,Synthetic Quote 0000498,Q-00000498,Draft,2026-04-11,676 Jessica Ferry Suite 875,Alder Bay,WA,94022,United States,730 Perez Ports,Summit Glen,MA,88567,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-02-25T01:28:27Z,1453268.41,0.0,72663.42,1453268.41,1525931.83,001lY6NBb5ge9JhIW4,800gpmIVGZfFMWtQB0,0064Z4XYdmVAuG8QC0,01sQ4LtuJF9K1vlMFT
0Q0pBIdM1ydDAU3SMR,Synthetic Quote 0000499,Q-00000499,Accepted,2022-11-23,31640 Myers Isle,Northhaven,TX,12893,United States,305 Jon Shores,Willow Harbor,WA,86767,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-10-24T19:24:13Z,893149.22,15.0,75917.68,759176.84,835094.52,001aJFstC9yWgafQNG,,006PcUQhx8X9vEHY3A,01sQ4LtuJF9K1vlMFT
0Q0Kfi2M620Hf8yKJQ,Synthetic Quote 0000500,Q-00000500,Presented,2023-11-02,2326 Murphy Summit,Cedar Crossing,NC,11042,United States,07241 Bradley Path,Willow Harbor,CA,42685,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-10-03T23:53:04Z,1019444.59,0.0,50972.23,1019444.59,1070416.82,001a3aFjkJfo7TTICC,,006dKL0XzsLR04JI77,01sf902KvuoXgXtOGX
0Q0tPdnNeQUUN4yCOR,Synthetic Quote 0000501,Q-00000501,Draft,2025-09-11,558 Micheal Passage Apt. 209,Summit Glen,CO,19216,United States,74500 Andrew Causeway Suite 516,Cedar Crossing,NC,72572,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-07-28T13:22:15Z,1012517.26,10.0,68344.91,911265.53,979610.44,001upirIJhb5AGBA5J,800PNfDT8vGy2TIA2A,006319GbuzsxrQrA92,01sLoYtuPuiAhJSKZN
0Q09bcEg0itJPRWK0P,Synthetic Quote 0000502,Q-00000502,In Review,2022-04-12,52301 Kathleen Stream,Alder Bay,OR,95821,United States,6200 Shannon Fall Apt. 081,Northhaven,NC,85259,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-02-26T23:13:44Z,277158.29,10.0,24944.25,249442.46,274386.71,0012HZJseXkHHpVYJL,,006dAB04gfBwA9TQD2,01sQ4LtuJF9K1vlMFT
0Q0E9sy1Lp28jvCCBB,Synthetic Quote 0000503,Q-00000503,Presented,2026-04-27,33275 Michael Prairie,Northhaven,WA,63371,United States,78464 Robin Inlet,Summit Glen,WA,90735,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-03-28T17:35:16Z,427044.71,0.0,21352.24,427044.71,448396.95,001ckBA83DHLBWZQQX,800qTXC1gGMCsfzI6G,526spsRumdUQ8zFYUC,01sf902KvuoXgXtOGX
0Q0AdmHqDmN5xniCYH,Synthetic Quote 0000504,Q-00000504,In Review,2024-02-06,014 Tyler Prairie,Lake Briar,MA,78103,United States,7603 Belinda Hollow Apt. 924,Alder Bay,MA,29129,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-12-23T10:48:09Z,296663.29,15.0,12608.19,252163.8,264771.99,001sAtRqmoa84s0IBV,,006HUswLQ6dv8goIE6,01sLoYtuPuiAhJSKZN
0Q0TBwxPl23H2WFKYZ,Synthetic Quote 0000505,Q-00000505,In Review,2026-03-24,693 Neal Mountain,Cedar Crossing,TX,67689,United States,7720 Robertson Meadow Suite 923,Alder Bay,TX,74940,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-02-22T13:25:50Z,2274736.15,0.0,0.0,2274736.15,2274736.15,001s7ZyiePrkNHmYX9,,00tVYwg6Z9IS072YB0,01sQ4LtuJF9K1vlMFT
0Q0fKFsA473vmxP0KH,Synthetic Quote 0000506,Q-00000506,Draft,2022-02-16,908 Howell Meadow Suite 142,Summit Glen,WA,26543,United States,0932 Rios Forks,Cedar Crossing,WA,54071,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-01-02T07:45:34Z,56261.56,0.0,5626.16,56261.56,61887.72,0014RvX7ofOXrw9I9V,,006vXKYr9ryB2hgI0B,01sf902KvuoXgXtOGX
0Q0cFN38yUGB5XASG3,Synthetic Quote 0000507,Q-00000507,Rejected,2023-12-25,56091 Johnson Vista Suite 402,Summit Glen,NC,95609,United States,0890 Sydney Stravenue,Willow Harbor,NC,36189,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-09-26T10:42:14Z,1977922.53,0.0,197792.25,1977922.53,2175714.78,001MetGBUEn7phAIPH,,006ccAkWsnFcxaCAY0,01sQ4LtuJF9K1vlMFT
0Q0rRB3mAHsNOQuSLF,Synthetic Quote 0000508,Q-00000508,Draft,2025-10-31,61451 Perez Crossing Apt. 013,Summit Glen,CA,70927,United States,393 Hebert Square Apt. 879,Cedar Crossing,OR,94235,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-09-16T01:13:12Z,2237812.4,15.0,142660.54,1902140.54,2044801.08,0017zKMESrLRf4iY3C,,8168uwBtDwPU4BxQ5U,01sLoYtuPuiAhJSKZN
0Q0uWnZhAsZihMC0I3,Synthetic Quote 0000509,Q-00000509,Accepted,2025-08-22,304 Brian Creek,Northhaven,WA,75505,United States,2556 Jones Gateway Suite 862,Cedar Crossing,CA,88822,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-07-23T23:08:24Z,1549907.07,0.0,77495.35,1549907.07,1627402.42,001FChipDL8FyVaQQG,8003CaHfckhbB34QPY,006gH7QeDWucW7IIV6,01sQ4LtuJF9K1vlMFT
0Q0Tm8xEMqr9GldSAZ,Synthetic Quote 0000510,Q-00000510,Draft,2026-02-13,14420 Cody Junctions Suite 470,Lake Briar,CO,32655,United States,16297 Tran Ramp,Willow Harbor,OR,69768,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-12-15T08:52:21Z,1601936.24,0.0,0.0,1601936.24,1601936.24,001YrVA37VnfW7fIO3,,701gffawymfXeLpYMB,01sQ4LtuJF9K1vlMFT
0Q0fSlE75s1dUzcKZ9,Synthetic Quote 0000511,Q-00000511,In Review,2022-07-31,783 Daniel Plain Suite 670,Alder Bay,CO,12845,United States,85141 Atkinson Rue Suite 824,Willow Harbor,WA,74461,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-05-02T22:12:05Z,703205.72,10.0,47466.39,632885.15,680351.54,001PygtS3FHgKj8Q8G,,006dwjmrpJrTWoZQ2M,01sQ4LtuJF9K1vlMFT
0Q0KbtOcT8xr1SbS43,Synthetic Quote 0000512,Q-00000512,In Review,2021-12-10,47841 Clark Passage Suite 932,Willow Harbor,TX,91891,United States,3567 John Mall Apt. 143,Willow Harbor,MA,90115,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-09-11T21:46:40Z,2470611.87,5.0,0.0,2347081.28,2347081.28,001ILvT4IDtyUZiY3D,,,01sLoYtuPuiAhJSKZN
0Q0UjtZdD94JswBKT8,Synthetic Quote 0000513,Q-00000513,Presented,2025-09-12,84098 Torres Keys Suite 153,Willow Harbor,OR,44199,United States,86398 Porter Way Apt. 110,Lake Briar,WA,69350,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-07-14T10:43:20Z,1549824.55,15.0,98801.32,1317350.87,1416152.19,001kMbAjX61mcJnIFJ,,7009ndT7eooqEpOQ0X,01sJqGPflRJqwqCPRW
0Q0iTuuzrhT9hemKLT,Synthetic Quote 0000514,Q-00000514,Rejected,2023-08-25,226 Horn Rest,Northhaven,NC,80463,United States,8736 Flowers Pike Apt. 128,Summit Glen,NC,40941,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-06-26T15:13:18Z,2490583.64,0.0,186793.77,2490583.64,2677377.41,001IGpX26HWSL0HQPY,,,01sf902KvuoXgXtOGX
0Q0DERIZkAyVBCT0BU,Synthetic Quote 0000515,Q-00000515,Accepted,2024-06-27,474 Fox Heights Suite 766,Cedar Crossing,TX,85266,United States,20524 Susan Road,Lake Briar,CO,98336,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-04-28T21:20:28Z,2034432.73,5.0,144953.33,1932711.09,2077664.42,001SpROmneVnpzUI6I,,8061Ihx6uLTSTMtIRE,01sLoYtuPuiAhJSKZN
0Q03OQDQB9OJfOUCQZ,Synthetic Quote 0000516,Q-00000516,Presented,2025-08-20,66096 Graves Fords Suite 019,Summit Glen,WA,33754,United States,68631 Jerry Glens Suite 288,Lake Briar,OR,48157,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-06-21T21:47:13Z,2290492.37,15.0,0.0,1946918.51,1946918.51,0018MjZShtig55PAG6,,006WkS1a4JlN7O5QFJ,01sQ4LtuJF9K1vlMFT
0Q09n9lCm4o7HM5K5W,Synthetic Quote 0000517,Q-00000517,Rejected,2024-11-06,79921 Jonathan Lodge Apt. 664,Summit Glen,NC,69899,United States,216 Jessica Ranch,Willow Harbor,CO,27339,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-10-07T07:40:00Z,1931620.22,5.0,137627.94,1835039.21,1972667.15,001Cf0Zp88DAw7JQGL,800rDKBvHRWNHCRQSP,7114KCSJqEfdNPZIN6,01sLoYtuPuiAhJSKZN
0Q0NUpyHzhU82tASGB,Synthetic Quote 0000518,Q-00000518,Rejected,2026-04-05,0378 Smith Lake,Alder Bay,CA,91228,United States,160 Shepherd River Suite 500,Summit Glen,TX,77367,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-02-04T22:39:43Z,1629294.78,15.0,103867.54,1384900.56,1488768.1,001vYy7997Ekj5pAHO,800JbetXUHfNI4mI5R,006tq8RMYIFHOkgYZN,01sLoYtuPuiAhJSKZN
0Q097XcAgU2O2T406W,Synthetic Quote 0000519,Q-00000519,In Review,2025-09-16,1720 Howell Gardens,Willow Harbor,NC,53025,United States,744 Jessica Brooks Apt. 729,Summit Glen,CA,94475,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-08-17T12:01:37Z,789823.37,10.0,35542.05,710841.03,746383.08,001PUaO8FLbQ5tuY7R,80028IW8F9poVcVYB4,006DT63lZ5HkzeVA0Z,01sLoYtuPuiAhJSKZN
0Q0T58eEma4pNAQSCN,Synthetic Quote 0000520,Q-00000520,Presented,2026-06-27,03347 Mason Locks Apt. 560,Northhaven,CO,10738,United States,33579 Burch Falls,Willow Harbor,MA,85167,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-05-13T01:31:00Z,1384325.65,5.0,98633.2,1315109.37,1413742.57,0018wiQDxKxpFvLYGU,,520tpdZF37z5lm2IER,01sLoYtuPuiAhJSKZN
0Q0t8Q1c8Ar9fL3C3F,Synthetic Quote 0000521,Q-00000521,Presented,2025-04-11,6505 Larry Pike,Lake Briar,CO,23979,United States,4964 Price Manor Suite 935,Northhaven,OR,49929,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-03-12T02:48:43Z,516431.69,5.0,24530.51,490610.11,515140.62,001N2mO6ogfdaXBYDK,,006ZDdH46cCuqF0YRL,01sLoYtuPuiAhJSKZN
0Q0J9ZkGpmVnC6CCSK,Synthetic Quote 0000522,Q-00000522,Rejected,2026-05-19,776 Powell Dam Apt. 273,Lake Briar,MA,29928,United States,069 Day Vista,Lake Briar,NC,57266,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-04-04T09:47:38Z,803975.91,0.0,0.0,803975.91,803975.91,0017Pw79T9KgAdXIW1,,800hJW9ycp2PBJaQNP,01sQ4LtuJF9K1vlMFT
0Q0vbHFpthpm7m40WW,Synthetic Quote 0000523,Q-00000523,Presented,2025-04-30,5688 Robert Village,Cedar Crossing,WA,17956,United States,6028 Foster Spur Apt. 719,Willow Harbor,WA,15305,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-03-16T10:58:09Z,1933338.24,5.0,91833.57,1836671.33,1928504.9,0017Pw79T9KgAdXIW1,,800hJW9ycp2PBJaQNP,01sQ4LtuJF9K1vlMFT
0Q0zm38qWpOO9Dg0G9,Synthetic Quote 0000524,Q-00000524,In Review,2022-03-01,5647 Perez Run,Willow Harbor,TX,97248,United States,26501 Michael Rest Suite 876,Summit Glen,OR,18473,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-12-01T00:58:37Z,2426973.51,15.0,154719.56,2062927.48,2217647.04,001DvFcs2OCjLNHAFJ,,006rP5ZebLnGzFmQYQ,01sQ4LtuJF9K1vlMFT
0Q0QUxDCblDXToOK9O,Synthetic Quote 0000525,Q-00000525,Draft,2024-09-21,2624 Brian Estates Apt. 139,Lake Briar,TX,29312,United States,205 Bass Square,Lake Briar,TX,63560,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-06-23T04:21:41Z,2104417.5,10.0,189397.58,1893975.75,2083373.33,001x4qMeufUWlfdINO,,01iEa511wLJYEKAAFG,01sQ4LtuJF9K1vlMFT
0Q0aIOtmLkaenxS096,Synthetic Quote 0000526,Q-00000526,In Review,2021-08-12,804 Jessica Road,Alder Bay,CO,35397,United States,36928 Robert Bridge,Willow Harbor,MA,18268,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-06-13T14:13:47Z,469465.65,15.0,0.0,399045.8,399045.8,001N2mO6ogfdaXBYDK,,006H5fFhSnXQnHSI4Z,01sLoYtuPuiAhJSKZN
0Q0KqnJM9EavfROK6Q,Synthetic Quote 0000527,Q-00000527,Draft,2024-01-02,6313 Gonzalez Vista,Lake Briar,CO,88260,United States,4500 Nelson Port Suite 989,Alder Bay,WA,90515,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-11-18T19:29:56Z,330400.39,0.0,33040.04,330400.39,363440.43,001zBr7D0amNm8PY72,,701EsLuEhnkDYlxYN5,01sf902KvuoXgXtOGX
0Q0iPGdCJZm8q7i06S,Synthetic Quote 0000528,Q-00000528,Accepted,2025-12-10,606 Austin Village Apt. 703,Summit Glen,WA,32213,United States,5615 Eric Manors,Willow Harbor,CO,77736,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-10-11T08:26:51Z,2300505.82,0.0,115025.29,2300505.82,2415531.11,001tvKQbYklnB9tY2P,800O8Ra0PxdA5AwQR9,006rPsu3iav7FCLQ6P,01sf902KvuoXgXtOGX
0Q0LzzoMTZ7il160VL,Synthetic Quote 0000529,Q-00000529,Draft,2026-01-19,21762 Orr Port,Alder Bay,CO,20796,United States,17110 Ryan Brook Apt. 679,Summit Glen,CO,69870,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-12-05T02:30:07Z,1527813.89,15.0,97398.14,1298641.81,1396039.95,001zKmRfZNU4LdqIBJ,,500prBGPio0jxLPQI6,01sLoYtuPuiAhJSKZN
0Q078PHd1D5ewDU0PU,Synthetic Quote 0000530,Q-00000530,Accepted,2021-08-15,90536 Linda Hill,Cedar Crossing,MA,40160,United States,437 Solis Harbor,Cedar Crossing,WA,73061,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-07-01T01:39:18Z,1953607.24,5.0,185592.69,1855926.88,2041519.57,0013e2Rh2QW4yB5YBM,,,01sLoYtuPuiAhJSKZN
0Q0mlkcjN1wOxww0D5,Synthetic Quote 0000531,Q-00000531,Presented,2025-06-09,4658 Andrea Islands Apt. 151,Northhaven,NC,37334,United States,544 Katherine Dam,Cedar Crossing,CO,92406,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-03-11T06:54:31Z,747575.47,0.0,56068.16,747575.47,803643.63,00180qOlX8UtZ7HQTK,800cG8TKCjK2EGfA29,,01sLoYtuPuiAhJSKZN
0Q0Caz9DHQH68cN0FO,Synthetic Quote 0000532,Q-00000532,In Review,2022-04-06,4789 Austin Ville,Summit Glen,NC,77645,United States,95585 Candice Tunnel,Lake Briar,TX,25856,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-02-05T15:02:50Z,1693668.46,5.0,80449.25,1608985.04,1689434.29,001M2rDfuFzN9SZI6R,8004rrOafJgU22mIN0,,01sf902KvuoXgXtOGX
0Q0DVxWmc1TcApa0MR,Synthetic Quote 0000533,Q-00000533,Rejected,2026-03-23,18849 Alison Point,Cedar Crossing,MA,81170,United States,18095 Jonathan Ridges Apt. 140,Cedar Crossing,NC,31860,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-12-23T13:46:36Z,382439.78,0.0,38243.98,382439.78,420683.76,001RxHpen37aRbGQYJ,,006zlCp7JHHsHxzYN9,01sf902KvuoXgXtOGX
0Q0UqSoou82irziSXE,Synthetic Quote 0000534,Q-00000534,Accepted,2026-04-18,82262 Roger Light,Northhaven,OR,46582,United States,0300 Brian Place Suite 526,Alder Bay,CO,56758,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-02-17T11:22:20Z,40255.71,0.0,3019.18,40255.71,43274.89,001Hbp8pEhElgRqIO2,,806oMmi8VuTjHdWQVR,01sQ4LtuJF9K1vlMFT
